,file,name,status,date_signed,date_into_force,date_notification,end_implementation,partyisocode,composition,region,parties_wto,crossregional,language,chapter_count,article_count,word_count,average_WxA
266,pta_110.xml,EC Treaty,In Force,1957-03-25,1958-01-01,1957-04-24,1970-12-31,"['ESP', 'CYP', 'DEU', 'CZE', 'SVK', 'SWE', 'AUT', 'ROU', 'HUN', 'EST', 'BGR', 'LTU', 'LUX', 'DNK', 'FRA', 'GBR', 'MLT', 'SVN', 'PRT', 'BEL', 'IRL', 'NLD', 'FIN', 'POL', 'HRV', 'ITA', 'GRC', 'LVA']",Plurilateral,Europe,Yes,No,en,9,57,11823,207.42105263157896
267,pta_48.xml,Central European Free Trade Agreement (CEFTA) - Accession of Croatia,Inactive,2002-12-05,2003-03-01,2004-02-23,,"['SVN', 'HUN', 'BGR', 'CZE', 'SVK', 'ROU', None, 'POL', 'HRV']",Plurilateral,Europe,Yes,No,en,3,11,1163,105.72727272727273
268,pta_60.xml,EU - Croatia,Inactive,2001-10-29,2002-03-01,2002-12-17,2007-12-31,"['ESP', 'PRT', 'BEL', 'IRL', 'NLD', 'DEU', 'LUX', 'DNK', 'SWE', 'AUT', 'FRA', 'GBR', 'FIN', 'ITA', 'GRC', None, 'HRV']",Bilateral; One Party is an RTA,Europe,Yes,No,en,18,130,17079,131.37692307692308
269,pta_74.xml,Georgia - Azerbaijan,In Force,1996-03-08,1996-07-10,2001-02-08,1996-12-30,"['AZE', 'GEO']",Bilateral,Commonwealth of Independent States (CIS),No,No,en,3,20,1650,82.5
270,pta_75.xml,Georgia - Kazakhstan,In Force,1997-11-11,1999-07-16,2001-02-08,1999-12-31,"['GEO', 'KAZ']",Bilateral,Commonwealth of Independent States (CIS),Yes,No,en,3,18,1968,109.33333333333333
271,pta_61.xml,EU - Jordan,In Force,1997-11-24,2002-05-01,2002-12-17,2013-12-31,"['ESP', 'CYP', 'DEU', 'CZE', 'SWE', 'SVK', 'AUT', 'ROU', 'HUN', 'JOR', 'EST', 'BGR', 'LTU', 'LUX', 'DNK', 'FRA', 'GBR', 'MLT', 'SVN', 'PRT', 'BEL', 'IRL', 'NLD', 'FIN', 'POL', 'HRV', 'ITA', 'GRC', 'LVA']",Bilateral; One Party is an RTA,Europe; Middle East,Yes,Yes,en,16,102,12173,119.34313725490196
272,pta_49.xml,Chile - Central America,In Force,1999-10-18,2002-06-01,2004-01-29,2017-12-31,"['SLV', 'NIC', 'CHL', 'HND', 'GTM', 'CRI']",Bilateral,South America; Central America,Yes,Yes,es,22,182,39633,217.76373626373626
273,pta_111.xml,Common Market for Eastern and Southern Africa (COMESA),In Force,1993-11-05,1994-12-08,1995-05-04,2000-12-30,"['KEN', 'BDI', 'RWA', 'SWZ', 'LSO', 'AGO', 'MWI', 'UGA', 'COM', 'ERI', 'TZA', 'SDN', 'ETH', 'ZMB', 'ZWE', 'MUS', 'EGY']",Plurilateral,Africa,No,No,en,37,196,31654,161.5
274,pta_105.xml,European Economic Area (EEA),In Force,1992-05-02,1994-01-01,1996-09-13,1994-12-31,"['ESP', 'CYP', 'DEU', 'CZE', 'LIE', 'SVK', 'SWE', 'AUT', 'ROU', 'HUN', 'EST', 'BGR', 'LTU', 'LUX', 'DNK', 'FRA', 'GBR', 'MLT', 'SVN', 'PRT', 'BEL', 'IRL', 'NLD', 'FIN', 'NOR', 'POL', 'HRV', 'ISL', 'ITA', 'GRC', 'LVA']",Plurilateral; One Party is an RTA,Europe,Yes,No,en,29,131,14412,110.01526717557252
275,pta_139.xml,Pakistan - China,In Force,2006-11-24,2007-07-01,2008-01-18,2012-12-30,"['CHN', 'PAK']",Bilateral,East Asia; West Asia,Yes,Yes,en,14,85,11133,130.9764705882353
276,pta_313.xml,Turkey - Lithuania,Inactive,1997-06-02,1998-03-01,1998-06-08,,"['LTU', 'TUR', None]",Bilateral,Europe,Yes,No,en,6,38,4102,107.94736842105263
277,pta_307.xml,Slovenia - Israel,Inactive,1998-05-13,1998-09-01,1999-03-08,,"['SVN', None, 'ISR']",Bilateral,Middle East; Europe,Yes,Yes,en,6,41,4715,115.0
278,pta_449.xml,Trans-Pacific Partnership,Early announcement-Signed,2016-02-03,,,,"['USA', 'AUS', 'MYS', 'PER', 'BRN', 'CHL', 'NZL', 'VNM', 'SGP', 'JPN', 'MEX', 'CAN']",Plurilateral,East Asia; North America; South America,Yes,Yes,en,31,508,142766,281.03543307086613
279,pta_298.xml,Slovak Republic - Israel,Inactive,1996-05-22,1997-01-01,1998-03-25,,"['SVK', None, 'ISR']",Bilateral,Middle East; Europe,Yes,Yes,en,6,41,5065,123.53658536585365
280,pta_267.xml,Gulf Cooperation Council (GCC),Inactive,1981-05-25,1982-01-01,1984-08-15,,"['QAT', 'OMN', 'ARE', 'SAU', None, 'BHR', 'KWT']",Plurilateral,Middle East,Yes,No,en,9,29,1435,49.48275862068966
281,pta_273.xml,Hungary - Turkey,Inactive,1997-01-08,1998-04-01,1998-05-12,,"['TUR', None, 'HUN']",Bilateral,Europe,Yes,No,en,5,37,3849,104.02702702702703
282,pta_9.xml,India - Singapore,In Force,2005-06-29,2005-08-01,2007-05-03,2009-12-31,"['IND', 'SGP']",Bilateral,West Asia; East Asia,Yes,Yes,en,18,167,31042,185.88023952095807
283,pta_259.xml,Estonia - Sweden Free Trade Agreement,Inactive,1992-03-31,1992-07-01,1992-07-03,,"['EST', 'SWE', None]",Bilateral,Europe,Yes,No,en,3,26,2789,107.26923076923077
284,pta_265.xml,Former Yugoslav Republic of Macedonia  - Bosnia and Herzegovina,Inactive,2002-04-24,2002-07-15,2005-05-11,,"['BIH', None, 'MKD']",Bilateral,Europe,No,No,en,5,42,5404,128.66666666666666
285,pta_271.xml,Hungary - Lithuania,Inactive,1998-11-13,2000-03-01,2000-01-12,,"['LTU', None, 'HUN']",Bilateral,Europe,Yes,No,en,6,38,4680,123.15789473684211
286,pta_339.xml,Peru - Chile,In Force,2006-08-22,2009-03-01,2011-11-29,2016-12-30,"['CHL', 'PER']",Bilateral,South America,Yes,No,es,22,183,41289,225.62295081967213
287,pta_311.xml,Turkey - Estonia,Inactive,1997-06-03,1998-07-01,1999-03-23,,"['EST', 'TUR', None]",Bilateral,Europe,Yes,No,en,5,37,4159,112.4054054054054
288,pta_305.xml,Slovenia - Estonia,Inactive,1996-11-26,1997-01-01,1997-02-20,,"['EST', 'SVN', None]",Bilateral,Europe,Yes,No,en,6,43,4905,114.06976744186046
289,pta_88.xml,West African Economic and Monetary Union (WAEMU),In Force,1994-01-10,2000-01-01,1999-10-27,2000-12-30,"['TGO', 'MLI', 'BFA', 'NER', 'SEN', 'CIV', 'BEN']",Plurilateral,Africa,Yes,No,fr,18,118,11955,101.3135593220339
290,pta_113.xml,South Asian Preferential Trade Arrangement (SAPTA),In Force,1993-04-11,1995-12-07,1997-04-21,2015-12-31,"['PAK', 'BTN', 'MDV', 'LKA', 'IND', 'BGD', 'NPL']",Plurilateral,West Asia,No,No,en,3,27,2663,98.62962962962963
291,pta_107.xml,Faroe Islands - Switzerland,In Force,1994-01-12,1995-03-01,1996-02-12,1995-12-31,"['CHE', 'FRO']",Bilateral,Europe,No,No,en,2,13,1012,77.84615384615384
292,pta_77.xml,Georgia - Turkmenistan,In Force,1996-03-20,2000-01-01,2001-02-08,2000-12-30,"['GEO', 'TKM']",Bilateral,Commonwealth of Independent States (CIS),No,No,en,3,17,1650,97.05882352941177
293,pta_63.xml,US - Jordan,In Force,2000-10-24,2001-12-17,2002-01-15,2010-12-31,"['JOR', 'USA']",Bilateral,Middle East; North America,Yes,Yes,en,3,21,8320,396.1904761904762
294,pta_62.xml,Japan - Singapore,In Force,2002-01-13,2002-11-30,2002-11-08,2022-12-31,"['SGP', 'JPN']",Bilateral,East Asia,Yes,No,en,24,155,22318,143.98709677419356
295,pta_76.xml,Georgia - Russian Federation,In Force,1994-02-03,1994-05-10,2001-02-08,1994-12-31,"['GEO', 'RUS']",Bilateral,Commonwealth of Independent States (CIS),Yes,No,en,3,24,1824,76.0
296,pta_106.xml,Faroe Islands - Norway,In Force,1992-08-28,1993-07-01,1996-02-12,1993-12-31,"['NOR', 'FRO']",Bilateral,Europe,No,No,en,2,30,2905,96.83333333333333
297,pta_112.xml,North American Free Trade Agreement (NAFTA),In Force,1992-12-17,1994-01-01,1993-01-29,2008-12-30,"['USA', 'MEX', 'CAN']",Plurilateral,North America,Yes,No,en,24,298,77280,259.3288590604027
298,pta_89.xml,Melanesian Spearhead Group (MSG),In Force,1993-07-22,1994-01-01,1999-08-03,1994-12-31,"['FJI', 'VUT', 'PNG', 'SLB']",Plurilateral,Oceania,Yes,No,en,2,22,3020,137.27272727272728
299,pta_304.xml,Slovenia - Croatia,Inactive,1997-12-12,1998-01-01,1998-03-30,,"['SVN', None, 'HRV']",Bilateral,Europe,Yes,No,en,5,42,4537,108.02380952380952
300,pta_310.xml,South Africa - Southern Rhodesia Customs Union,Inactive,1948-12-06,1949-04-01,1949-03-10,,"['ZWE', 'ZAF', None]",Bilateral,Africa,Yes,No,en,1,1,712,712.0
301,pta_338.xml,Chile - Colombia,In Force,2006-11-27,2009-05-08,2009-08-14,2012-12-30,"['CHL', 'COL']",Bilateral,South America,Yes,No,es,24,226,48882,216.2920353982301
302,pta_270.xml,Hungary - Latvia,Inactive,1999-06-10,2000-01-01,2000-01-13,,"[None, 'LVA', 'HUN']",Bilateral,Europe,Yes,No,en,6,40,4422,110.55
303,pta_264.xml,Finland - Lithuania Protocol,Inactive,1992-06-05,1993-07-01,1992-12-01,,"['LTU', 'FIN', None]",Bilateral,Europe,Yes,No,en,3,15,1097,73.13333333333334
304,pta_258.xml,Estonia - Norway Free Trade Agreement,Inactive,1992-06-15,1992-06-15,1992-10-23,,"['EST', None, 'NOR']",Bilateral,Europe,Yes,No,en,3,27,2580,95.55555555555556
305,pta_8.xml,Trans-Pacific Strategic Economic Partnership,In Force,2005-07-18,2006-05-28,2007-05-18,2017-12-31,"['CHL', 'NZL', 'BRN', 'SGP']",Plurilateral,East Asia; South America; Oceania,Yes,Yes,en,22,198,30471,153.8939393939394
306,pta_260.xml,Estonia - Switzerland Free Trade Agreement,Inactive,1992-12-21,1993-04-01,1993-05-28,,"['EST', 'CHE', None]",Bilateral,Europe,Yes,No,en,3,34,3765,110.73529411764706
307,pta_274.xml,Ireland - United Kingdom Free Trade Area,Inactive,1965-12-14,1966-07-01,1966-01-20,,"['IRL', 'GBR', None]",Bilateral,Europe,Yes,No,en,3,29,7129,245.82758620689654
308,pta_248.xml,EFTA - Latvia,Inactive,1995-12-07,1996-06-01,1996-07-25,,"['ISL', 'CHE', 'LIE', 'NOR', None, 'LVA']",Plurilateral,Europe,Yes,No,en,3,41,5369,130.9512195121951
309,pta_314.xml,Turkey - Poland,Inactive,1999-10-04,2000-05-01,2000-06-29,,"['TUR', 'POL', None]",Bilateral,Europe,Yes,No,en,6,42,4832,115.04761904761905
310,pta_300.xml,Slovak Republic - Lithuania,Inactive,1996-11-27,1997-11-14,1997-01-18,,"['SVK', 'LTU', None]",Bilateral,Europe,Yes,No,en,6,42,4679,111.4047619047619
311,pta_328.xml,ASEAN - India,In Force,2009-08-13,2010-01-01,2010-08-19,2024-12-30,"['MMR', 'MYS', 'THA', 'IDN', 'BRN', 'LAO', 'KHM', 'IND', 'PHL', 'VNM', 'SGP']",Bilateral; One Party is an RTA,East Asia; West Asia,Yes,Yes,en,3,26,3508,134.92307692307693
312,pta_116.xml,Andean Community (CAN),In Force,1987-05-12,1988-05-25,1990-10-01,2008-12-30,"['COL', 'BOL', 'ECU', 'PER', 'VEN']",Plurilateral,South America,Yes,No,en,18,157,16926,107.80891719745223
313,pta_102.xml,EU - Palestinian Authority,In Force,1997-02-24,1997-07-01,1997-05-29,2002-12-31,"['ESP', 'CYP', 'DEU', 'CZE', 'SWE', 'SVK', 'AUT', 'ROU', 'HUN', 'EST', 'BGR', 'LTU', 'LUX', 'DNK', 'FRA', 'GBR', 'MLT', 'SVN', 'PRT', 'BEL', 'IRL', 'NLD', 'FIN', 'POL', 'HRV', 'PSE', 'ITA', 'GRC', 'LVA']",Bilateral; One Party is an RTA,Europe; Middle East,No,Yes,en,11,76,7268,95.63157894736842
314,pta_99.xml,Turkey - Israel,In Force,1996-03-14,1997-05-01,1998-04-16,2000-12-30,"['TUR', 'ISR']",Bilateral,Middle East; Europe,Yes,Yes,en,7,38,4224,111.15789473684211
315,pta_72.xml,Israel - Mexico,In Force,2000-04-10,2000-07-01,2001-02-22,2005-12-31,"['MEX', 'ISR']",Bilateral,Middle East; North America,Yes,Yes,en,14,112,27320,243.92857142857142
316,pta_66.xml,EFTA - Jordan,In Force,2001-06-21,2002-09-01,2002-01-17,2014-12-31,"['ISL', 'JOR', 'CHE', 'LIE', 'NOR']",Bilateral; One Party is an RTA,Europe; Middle East,Yes,Yes,en,3,43,5505,128.02325581395348
317,pta_67.xml,EFTA - Croatia,Inactive,2001-06-21,2002-04-01,2002-01-14,2009-12-31,"['ISL', 'CHE', 'LIE', 'NOR', None, 'HRV']",Plurilateral,Europe,Yes,No,en,3,42,5119,121.88095238095238
318,pta_73.xml,Georgia - Armenia,In Force,1995-08-14,1998-11-11,2001-02-08,1998-12-31,"['GEO', 'ARM']",Bilateral,Commonwealth of Independent States (CIS),Yes,No,en,3,23,1599,69.52173913043478
319,pta_98.xml,EU - Tunisia,In Force,1995-07-07,1998-03-01,1999-01-15,2009-12-31,"['ESP', 'CYP', 'DEU', 'CZE', 'SWE', 'SVK', 'AUT', 'ROU', 'HUN', 'EST', 'TUN', 'BGR', 'LTU', 'LUX', 'DNK', 'FRA', 'GBR', 'MLT', 'SVN', 'PRT', 'BEL', 'IRL', 'NLD', 'FIN', 'POL', 'HRV', 'ITA', 'GRC', 'LVA']",Bilateral; One Party is an RTA,Europe; Africa,Yes,Yes,en,16,97,9855,101.5979381443299
320,pta_103.xml,EU - Faroe Islands,In Force,1996-12-06,1997-01-01,1997-02-17,1997-12-31,"['ESP', 'CYP', 'DEU', 'CZE', 'SWE', 'SVK', 'AUT', 'ROU', 'HUN', 'EST', 'BGR', 'LTU', 'LUX', 'DNK', 'FRA', 'GBR', 'MLT', 'SVN', 'PRT', 'BEL', 'IRL', 'NLD', 'FIN', 'POL', 'HRV', 'ITA', 'GRC', 'LVA', 'FRO']",Bilateral; One Party is an RTA,Europe,No,No,en,3,42,4112,97.9047619047619
321,pta_117.xml,Economic Cooperation Organization (ECO),In Force,2003-07-17,1992-02-17,1992-07-10,2015-12-31,"['IRN', 'TUR', 'PAK']",Plurilateral,Middle East; West Asia; Europe,No,Yes,en,4,39,5182,132.87179487179486
322,pta_329.xml,Chile - Malaysia,In Force,2010-11-13,2012-02-25,2013-02-12,2016-12-30,"['CHL', 'MYS']",Bilateral,South America; East Asia,Yes,Yes,en,16,123,15738,127.95121951219512
323,pta_301.xml,Slovak Republic - Romania Free Trade Agreement,Inactive,1994-06-01,1995-01-01,1996-06-07,,"['SVK', None, 'ROU']",Bilateral,Europe,Yes,No,en,5,41,4677,114.07317073170732
324,pta_315.xml,Turkey - Slovenia,Inactive,1998-05-05,2000-06-01,2002-03-06,,"['SVN', 'TUR', None]",Bilateral,Europe,Yes,No,en,5,42,4444,105.80952380952381
325,pta_249.xml,EFTA - Lithuania,Inactive,1995-12-07,1996-08-01,1996-07-25,,"['ISL', 'LTU', 'CHE', 'LIE', 'NOR', None]",Plurilateral,Europe,Yes,No,en,3,42,5488,130.66666666666666
326,pta_275.xml,Latin American Free Trade Area (LAFTA),Inactive,1960-02-18,1961-06-02,1959-11-05,,"['BRA', 'PER', 'PRY', 'ARG', 'CHL', 'URY', None, 'MEX']",Plurilateral,South America; North America,Yes,Yes,en,14,67,5078,75.7910447761194
327,pta_261.xml,Estonia - Ukraine,Inactive,1995-05-24,1996-03-14,2000-07-25,,"['EST', 'UKR', None]",Bilateral,Europe; Commonwealth of Independent States (CIS),Yes,Yes,en,3,30,3054,101.8
328,pta_277.xml,Latvia - Sweden Free Trade Agreement,Inactive,1992-03-10,1992-07-01,1992-07-03,,"['SWE', 'LVA', None]",Bilateral,Europe,Yes,No,en,3,27,2817,104.33333333333333
329,pta_263.xml,Finland - Latvia Protocol,Inactive,1992-11-26,1993-07-01,1992-12-01,,"['LVA', 'FIN', None]",Bilateral,Europe,Yes,No,en,2,14,1122,80.14285714285714
330,pta_288.xml,Poland - Israel,Inactive,1998-01-07,1998-03-01,1999-02-25,,"[None, 'POL', 'ISR']",Bilateral,Middle East; Europe,Yes,Yes,en,6,42,4585,109.16666666666667
331,pta_303.xml,Slovenia - Bosnia and Herzegovina,Inactive,2001-10-03,2002-01-01,2002-01-21,,"['BIH', 'SVN', None]",Bilateral,Europe,No,No,en,4,37,4495,121.48648648648648
332,pta_317.xml,Yaoundé II,Inactive,1969-07-29,1971-01-01,1969-12-10,,"['BDI', 'MLI', 'MRT', 'BFA', 'RWA', 'TCD', 'DEU', 'COG', 'CMR', 'LUX', 'NER', 'CAF', 'SEN', 'CIV', 'FRA', 'GAB', 'BEL', 'NLD', 'MUS', 'TGO', 'ITA', None, 'SOM', 'MDG']",Plurilateral,Europe; Africa,No,Yes,en,9,67,6309,94.16417910447761
333,pta_101.xml,Canada - Chile,In Force,1996-12-05,1997-07-05,1997-07-30,2014-12-31,"['CHL', 'CAN']",Bilateral,North America; South America,Yes,Yes,en,18,179,39185,218.91061452513966
334,pta_115.xml,ASEAN Free Trade Area (AFTA),In Force,1992-01-28,1993-01-01,1992-10-30,2018-12-31,"['MMR', 'MYS', 'THA', 'IDN', 'BRN', 'LAO', 'KHM', 'PHL', 'VNM', 'SGP']",Plurilateral,East Asia,Yes,No,en,3,12,2156,179.66666666666666
335,pta_129.xml,EU - Norway,In Force,1973-05-14,1973-07-01,1973-07-13,1984-12-30,"['ESP', 'CYP', 'DEU', 'CZE', 'SVK', 'SWE', 'AUT', 'ROU', 'HUN', 'EST', 'BGR', 'LTU', 'LUX', 'DNK', 'FRA', 'GBR', 'MLT', 'SVN', 'PRT', 'BEL', 'IRL', 'NLD', 'FIN', 'NOR', 'POL', 'HRV', 'ITA', 'GRC', 'LVA']",Bilateral; One Party is an RTA,Europe,Yes,No,en,3,38,3412,89.78947368421052
336,pta_65.xml,EU - Mexico,In Force,1997-12-08,2000-07-01,2000-07-25,2010-12-31,"['ESP', 'CYP', 'DEU', 'CZE', 'SWE', 'SVK', 'AUT', 'ROU', 'MEX', 'HUN', 'EST', 'BGR', 'LTU', 'LUX', 'DNK', 'FRA', 'GBR', 'MLT', 'SVN', 'PRT', 'BEL', 'IRL', 'NLD', 'FIN', 'POL', 'HRV', 'ITA', 'GRC', 'LVA']",Bilateral; One Party is an RTA,Europe; North America,Yes,Yes,en,14,48,7558,157.45833333333334
337,pta_71.xml,Chile - Mexico,In Force,1998-04-17,1999-08-01,2001-02-27,2006-12-31,"['CHL', 'MEX']",Bilateral,South America; North America,Yes,Yes,es,21,260,54075,207.98076923076923
338,pta_59.xml,Canada - Costa Rica,In Force,2001-04-23,2002-11-01,2003-01-13,2016-12-30,"['CRI', 'CAN']",Bilateral,North America; Central America,Yes,Yes,en,16,116,28039,241.7155172413793
339,pta_58.xml,EFTA - Singapore,In Force,2002-06-26,2003-01-01,2003-01-14,2003-12-31,"['ISL', 'CHE', 'LIE', 'NOR', 'SGP']",Bilateral; One Party is an RTA,Europe; East Asia,Yes,Yes,en,12,75,12498,166.64
340,pta_70.xml,EFTA - Mexico,In Force,2000-11-27,2001-07-01,2001-07-25,2011-12-31,"['ISL', 'CHE', 'LIE', 'NOR', 'MEX']",Bilateral; One Party is an RTA,Europe; North America,Yes,Yes,en,10,81,14267,176.1358024691358
341,pta_64.xml,India - Sri Lanka,In Force,1998-12-28,2001-12-15,2002-06-17,2008-12-30,"['IND', 'LKA']",Bilateral,West Asia,Yes,No,en,3,19,1933,101.73684210526316
342,pta_128.xml,Caribbean Community and Common Market (CARICOM),In Force,1973-07-04,1973-08-01,1974-10-14,1985-12-31,"['GRD', 'BHS', 'VCT', 'SUR', 'ATG', 'LCA', 'DMA', 'HTI', 'TTO', 'MSR', 'JAM', 'BLZ', 'KNA', 'BRB', 'GUY']",Plurilateral,Caribbean; Central America; South America,No,Yes,en,6,35,3073,87.8
343,pta_114.xml,EFTA - Israel,In Force,1992-09-17,1993-01-01,1992-11-30,2003-12-31,"['ISL', 'CHE', 'LIE', 'NOR', 'ISR']",Bilateral; One Party is an RTA,Europe; Middle East,Yes,Yes,en,3,40,4914,122.85
344,pta_100.xml,EU - Andorra,In Force,1991-06-28,1991-07-01,1998-02-23,1996-12-30,"['ESP', 'CYP', 'DEU', 'CZE', 'SVK', 'SWE', 'AUT', 'ROU', 'HUN', 'AND', 'EST', 'BGR', 'LTU', 'LUX', 'DNK', 'FRA', 'GBR', 'MLT', 'SVN', 'PRT', 'BEL', 'IRL', 'NLD', 'FIN', 'POL', 'HRV', 'ITA', 'GRC', 'LVA']",Bilateral; One Party is an RTA,Europe,No,No,en,5,26,2417,92.96153846153847
345,pta_316.xml,Yaoundé I,Inactive,1963-07-20,1964-01-01,1964-03-31,,"['BDI', 'MLI', 'MRT', 'BFA', 'RWA', 'TCD', 'DEU', 'COG', 'BEN', 'CMR', 'LUX', 'NER', 'CAF', 'SEN', 'CIV', 'FRA', 'GAB', 'BEL', 'NLD', 'TGO', 'ITA', None, 'SOM', 'MDG']",Plurilateral,Europe; Africa,No,Yes,en,10,64,5474,85.53125
346,pta_302.xml,Slovak Republic - Turkey,Inactive,1997-10-20,1998-08-01,1999-03-24,,"['SVK', 'TUR', None]",Bilateral,Europe,Yes,No,en,6,40,4651,116.275
347,pta_289.xml,Poland - Latvia,Inactive,1997-04-28,1999-06-01,1999-09-29,,"['POL', 'LVA', None]",Bilateral,Europe,Yes,No,en,5,41,5303,129.34146341463415
348,pta_262.xml,Finland - Estonia Protocol,Inactive,1992-02-13,1992-12-01,1992-12-01,,"['EST', 'FIN', None]",Bilateral,Europe,Yes,No,en,3,15,1037,69.13333333333334
349,pta_276.xml,Latvia - Norway Free Trade Agreement,Inactive,1992-06-15,1992-06-16,1992-10-23,,"[None, 'LVA', 'NOR']",Bilateral,Europe,Yes,No,en,3,28,2795,99.82142857142857
350,pta_239.xml,EC - Syria Interim Agreement of 1977,Inactive,1977-01-18,1977-07-01,1977-07-15,,"['BEL', 'IRL', 'NLD', 'DEU', 'LUX', 'DNK', 'FRA', 'GBR', 'ITA', None]",Plurilateral,Europe,Yes,No,en,7,51,4922,96.50980392156863
351,pta_211.xml,EC - Czech and Slovak Federal Republic Interim Agreement,Inactive,1991-12-16,1992-03-01,1992-04-03,,"['ESP', 'PRT', 'BEL', 'IRL', 'NLD', 'DEU', 'LUX', 'CZE', 'DNK', 'SVK', 'FRA', 'GBR', 'ITA', None, 'GRC']",Plurilateral,Europe,Yes,No,en,7,50,5573,111.46
352,pta_205.xml,Czech Republic - Turkey,Inactive,1997-10-03,1998-09-01,1999-03-24,,"['TUR', None, 'CZE']",Bilateral,Europe,Yes,No,en,6,39,4659,119.46153846153847
353,pta_359.xml,Ukraine -Turkmenistan,In Force,1994-11-05,1995-11-04,2008-08-18,1995-12-31,"['TKM', 'UKR']",Bilateral,Commonwealth of Independent States (CIS),No,No,en,3,15,1312,87.46666666666667
354,pta_365.xml,EFTA - Albania,In Force,2009-12-17,2010-11-01,2011-02-07,2010-12-31,"['ALB', 'ISL', 'CHE', 'LIE', 'NOR']",Bilateral; One Party is an RTA,Europe,Yes,No,en,10,45,6201,137.8
355,pta_403.xml,The Cross-Straits Economic Cooperation Framework Agreement (ECFA),Early announcement-Signed,2010-06-29,2010-09-12,,,"['CHN', 'TWN']",,East Asia,Yes,No,en,7,18,1942,107.88888888888889
356,pta_417.xml,Mexico - Panama,In Force,2014-04-03,2015-07-01,2016-06-06,,"['PAN', 'MEX']",Bilateral,North America; Central America,Yes,Yes,es,22,270,64650,239.44444444444446
357,pta_371.xml,EFTA - SACU,In Force,2006-06-26,2008-05-01,2008-10-29,2015-12-31,"['ZAF', 'ISL', 'BWA', 'SWZ', 'CHE', 'LSO', 'LIE', 'NOR', 'NAM']",Bilateral; All Parties are RTAs,Africa; Europe,Yes,Yes,en,9,46,6630,144.1304347826087
358,pta_167.xml,Albania - Former Yugoslav Republic of Macedonia,Inactive,2002-03-29,2002-07-01,2004-12-14,,"['ALB', None, 'MKD']",Bilateral,Europe,Yes,No,en,5,41,4701,114.65853658536585
